Material,Space Group,Z_media,Z_media_pon,Z_std,Z_std_pon,Z_minimo,Z_maximo,Electronegativity_media,Electronegativity_media_pon,Electronegativity_std,Electronegativity_std_pon,Electronegativity_minimo,Electronegativity_maximo,IonizationPotential_media,IonizationPotential_media_pon,IonizationPotential_std,IonizationPotential_std_pon,IonizationPotential_minimo,IonizationPotential_maximo,ElectronAffinity_media,ElectronAffinity_media_pon,ElectronAffinity_std,ElectronAffinity_std_pon,ElectronAffinity_minimo,ElectronAffinity_maximo,HOMO_media,HOMO_media_pon,HOMO_std,HOMO_std_pon,HOMO_minimo,HOMO_maximo,LUMO_media,LUMO_media_pon,LUMO_std,LUMO_std_pon,LUMO_minimo,LUMO_maximo,r_s_orbital_media,r_s_orbital_media_pon,r_s_orbital_std,r_s_orbital_std_pon,r_s_orbital_minimo,r_s_orbital_maximo,r_p_orbital_media,r_p_orbital_media_pon,r_p_orbital_std,r_p_orbital_std_pon,r_p_orbital_minimo,r_p_orbital_maximo,r_d_orbital_media,r_d_orbital_media_pon,r_d_orbital_std,r_d_orbital_std_pon,r_d_orbital_minimo,r_d_orbital_maximo,r_atomic_nonbonded_media,r_atomic_nonbonded_media_pon,r_atomic_nonbonded_std,r_atomic_nonbonded_std_pon,r_atomic_nonbonded_minimo,r_atomic_nonbonded_maximo,r_valence_lastorbital_media,r_valence_lastorbital_media_pon,r_valence_lastorbital_std,r_valence_lastorbital_std_pon,r_valence_lastorbital_minimo,r_valence_lastorbital_maximo,r_covalent_media,r_covalent_media_pon,r_covalent_std,r_covalent_std_pon,r_covalent_minimo,r_covalent_maximo,Valence_media,Valence_media_pon,Valence_std,Valence_std_pon,Valence_minimo,Valence_maximo,PeriodicColumn_media,PeriodicColumn_media_pon,PeriodicColumn_std,PeriodicColumn_std_pon,PeriodicColumn_minimo,PeriodicColumn_maximo,PeriodicColumn_upto18_media,PeriodicColumn_upto18_media_pon,PeriodicColumn_upto18_std,PeriodicColumn_upto18_std_pon,PeriodicColumn_upto18_minimo,PeriodicColumn_upto18_maximo,NumberUnfilledOrbitals_media,NumberUnfilledOrbitals_media_pon,NumberUnfilledOrbitals_std,NumberUnfilledOrbitals_std_pon,NumberUnfilledOrbitals_minimo,NumberUnfilledOrbitals_maximo,Polarizability_media,Polarizability_media_pon,Polarizability_std,Polarizability_std_pon,Polarizability_minimo,Polarizability_maximo,target
HfO2,P-3m1,40.0,29.333333333333332,32.0,10.66666666666667,8.0,72.0,2.37,2.7266666666666666,1.0699999999999998,-0.3566666666666666,1.3,3.44,-11.40225,-13.036833333333334,4.9037500000000005,1.6345833333333335,-16.306,-6.4985,-1.01995,-1.619,1.79715,0.59905,-2.8171,0.7772,-5.8621,-6.918233333333333,3.1684,1.0561333333333334,-9.0305,-2.6937,1.86515,2.6462333333333334,2.3432500000000003,-0.7810833333333334,-0.4781,4.2084,0.9986999999999999,0.8193999999999999,0.5378999999999999,0.17930000000000007,0.4608,1.5366,1.0824500000000001,0.8660666666666668,0.64915,0.21638333333333326,0.4333,1.7316,0.98505,1.0150333333333332,0.08994999999999997,-0.02998333333333325,0.8951,1.075,1.115,0.9866666666666667,0.385,0.1283333333333333,0.73,1.5,0.6642,0.5872333333333334,0.2309,0.07696666666666663,0.4333,0.8951,1.205,1.0233333333333334,0.545,0.1816666666666666,0.66,1.75,12.0,10.0,6.0,2.0,6.0,18.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,10.0,12.0,6.0,-2.0,4.0,16.0,5.0,4.0,3.0,1.0,2.0,8.0,57.12,39.82666666666667,51.88,17.293333333333333,5.24,109.0,0
HfSb2,P-6m2,61.5,58.0,10.5,3.5,51.0,72.0,1.6749999999999998,1.7999999999999998,0.3749999999999999,-0.12499999999999989,1.3,2.05,-7.39515,-7.6940333333333335,0.8966500000000002,0.2988833333333334,-8.2918,-6.4985,-0.39499999999999996,-0.7857333333333333,1.1722,0.3907333333333333,-1.5672,0.7772,-3.76025,-4.115766666666667,1.06655,0.35551666666666626,-4.8268,-2.6937,2.12825,2.997033333333334,2.60635,-0.8687833333333337,-0.4781,4.7346,1.27005,1.1812,0.26654999999999995,0.08884999999999998,1.0035,1.5366,1.4858,1.4038666666666666,0.24580000000000002,0.08193333333333341,1.24,1.7316,0.6717,0.5972333333333334,0.22340000000000002,0.0744666666666666,0.4483,0.8951,1.44,1.42,0.06000000000000005,0.020000000000000018,1.38,1.5,1.06755,1.1250333333333333,0.17245,-0.05748333333333333,0.8951,1.24,1.5699999999999998,1.5099999999999998,0.18000000000000005,0.060000000000000164,1.39,1.75,16.5,16.0,1.5,0.5,15.0,18.0,4.5,4.666666666666667,0.5,-0.16666666666666696,4.0,5.0,9.5,11.333333333333334,5.5,-1.833333333333334,4.0,15.0,5.5,4.666666666666667,2.5,0.833333333333333,3.0,8.0,75.775,64.7,33.225,11.074999999999996,42.55,109.0,1
HfSe2,P-6m2,53.0,46.666666666666664,19.0,6.333333333333336,34.0,72.0,1.9249999999999998,2.1333333333333333,0.6249999999999999,-0.20833333333333337,1.3,2.55,-8.6462,-9.3621,2.1477000000000004,0.7158999999999995,-10.7939,-6.4985,-0.8786,-1.4305333333333337,1.6558000000000002,0.5519333333333335,-2.5344,0.7772,-4.6021,-5.2382333333333335,1.9084,0.6361333333333332,-6.5105,-2.6937,2.1323999999999996,3.0025666666666666,2.6105,-0.8701666666666668,-0.4781,4.7429,1.16815,1.0453333333333334,0.36845,0.12281666666666652,0.7997,1.5366,1.3447,1.2157333333333333,0.3869,0.12896666666666667,0.9578,1.7316,0.5674,0.45816666666666667,0.3277,0.10923333333333334,0.2397,0.8951,1.33,1.2733333333333332,0.17000000000000004,0.056666666666666754,1.16,1.5,0.92645,0.9369,0.03134999999999999,-0.01044999999999996,0.8951,0.9578,1.475,1.3833333333333335,0.275,0.09166666666666645,1.2,1.75,17.0,16.666666666666668,1.0,0.33333333333333215,16.0,18.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,10.0,12.0,6.0,-2.0,4.0,16.0,5.0,4.0,3.0,1.0,2.0,8.0,67.62,53.82666666666666,41.38,13.793333333333338,26.24,109.0,0
HgBr2,P-3m1,57.5,50.0,22.5,7.5,35.0,80.0,2.48,2.64,0.48,-0.16000000000000014,2.0,2.96,-11.611699999999999,-11.909266666666667,0.8927000000000005,0.2975666666666674,-12.5044,-10.719,-0.9135000000000001,-1.7806666666666668,2.6015,0.8671666666666666,-3.515,1.688,-7.33325,-7.508333333333333,0.5252500000000002,0.1750833333333328,-7.8585,-6.808,3.13935,3.8993333333333333,2.27995,-0.7599833333333335,0.8594,5.4193,0.9594499999999999,0.8901,0.20805,0.06934999999999997,0.7514,1.1675,1.3784,1.2134,0.495,0.16499999999999992,0.8834,1.8734,0.42195,0.35733333333333334,0.19385000000000002,0.06461666666666667,0.2281,0.6158,1.315,1.2566666666666666,0.17500000000000004,0.05833333333333335,1.14,1.49,1.02545,0.9781,0.14205,0.04735,0.8834,1.1675,1.26,1.24,0.06000000000000005,0.020000000000000018,1.2,1.32,21.5,20.0,4.5,1.5,17.0,26.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,28.035000000000004,25.956666666666667,6.235000000000001,2.078333333333335,21.8,34.27,0
HgCl2,P-6m2,48.5,38.0,31.5,10.5,17.0,80.0,2.58,2.7733333333333334,0.5800000000000001,-0.19333333333333336,2.0,3.16,-12.27295,-12.790933333333333,1.5539500000000004,0.5179833333333335,-13.8269,-10.719,-0.9992,-1.8949333333333334,2.6872,0.8957333333333333,-3.6864,1.688,-7.70135,-7.999133333333333,0.8933499999999999,0.2977833333333333,-8.5947,-6.808,2.8918,3.569266666666667,2.0324,-0.6774666666666671,0.8594,4.9242,0.923,0.8414999999999999,0.2445,0.08150000000000007,0.6785,1.1675,1.31505,1.1289333333333333,0.55835,0.18611666666666665,0.7567,1.8734,0.9823500000000001,1.1045333333333334,0.36655,-0.12218333333333337,0.6158,1.3489,1.24,1.1566666666666665,0.25,0.08333333333333348,0.99,1.49,0.9621,0.8936333333333334,0.20539999999999997,0.06846666666666662,0.7567,1.1675,1.17,1.12,0.15000000000000002,0.04999999999999993,1.02,1.32,16.5,13.333333333333334,9.5,3.166666666666666,7.0,26.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,24.42,21.136666666666667,9.850000000000001,3.283333333333335,14.57,34.27,0
HgI2,P-4m2,66.5,62.0,13.5,4.5,53.0,80.0,2.33,2.44,0.33000000000000007,-0.10999999999999988,2.0,2.66,-10.9053,-10.9674,0.18630000000000013,0.062100000000000044,-11.0916,-10.719,-0.81475,-1.649,2.50275,0.8342499999999999,-3.3175,1.688,-6.94595,-6.991933333333333,0.13795000000000002,0.04598333333333304,-7.0839,-6.808,2.5431,3.1043333333333334,1.6837,-0.5612333333333335,0.8594,4.2268,1.03495,0.9907666666666666,0.13255,0.04418333333333341,0.9024,1.1675,1.4741499999999998,1.3410666666666666,0.39925,0.13308333333333333,1.0749,1.8734,0.51385,0.47986666666666666,0.10195000000000001,0.03398333333333334,0.4119,0.6158,1.4100000000000001,1.3833333333333335,0.07999999999999996,0.026666666666666505,1.33,1.49,1.1212,1.1057666666666666,0.04630000000000001,0.01543333333333341,1.0749,1.1675,1.355,1.3666666666666665,0.03499999999999992,-0.011666666666666492,1.32,1.39,21.5,20.0,4.5,1.5,17.0,26.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,34.435,34.49,0.16499999999999915,-0.054999999999999716,34.27,34.6,0
HgSe2,P-6m2,57.0,49.333333333333336,23.0,7.666666666666664,34.0,80.0,2.275,2.3666666666666667,0.2749999999999999,-0.09166666666666679,2.0,2.55,-10.756450000000001,-10.768933333333335,0.03745000000000065,0.012483333333334734,-10.7939,-10.719,-0.42320000000000013,-1.1269333333333336,2.1112,0.7037333333333333,-2.5344,1.688,-6.65925,-6.609666666666667,0.14874999999999972,-0.049583333333333535,-6.808,-6.5105,2.80115,3.4484,1.9417499999999999,-0.6472500000000001,0.8594,4.7429,0.9836,0.9222999999999999,0.1839,0.06130000000000008,0.7997,1.1675,1.4156,1.263,0.4578,0.15260000000000007,0.9578,1.8734,0.42775,0.36506666666666665,0.18805,0.06268333333333335,0.2397,0.6158,1.325,1.2699999999999998,0.16500000000000004,0.05500000000000016,1.16,1.49,1.06265,1.0277,0.10485,0.034949999999999926,0.9578,1.1675,1.26,1.24,0.06000000000000005,0.020000000000000018,1.2,1.32,21.0,19.333333333333332,5.0,1.6666666666666679,16.0,26.0,4.0,4.666666666666667,2.0,-0.666666666666667,2.0,6.0,14.0,14.666666666666666,2.0,-0.6666666666666661,12.0,16.0,1.0,1.3333333333333333,1.0,-0.33333333333333326,0.0,2.0,30.255000000000003,28.916666666666668,4.015000000000002,1.338333333333333,26.24,34.27,0
HgTe2,P-3m1,66.0,61.333333333333336,14.0,4.666666666666664,52.0,80.0,2.05,2.066666666666667,0.050000000000000044,-0.01666666666666683,2.0,2.1,-10.2075,-10.036999999999999,0.5114999999999998,-0.17050000000000054,-10.719,-9.696,-0.37960000000000005,-1.0688000000000002,2.0676,0.6892000000000001,-2.4472,1.688,-6.379849999999999,-6.2371333333333325,0.42815000000000003,-0.14271666666666727,-6.808,-5.9517,2.42375,2.9452000000000003,1.5643500000000001,-0.5214500000000002,0.8594,3.9881,1.0586,1.0223,0.1089,0.0363,0.9497,1.1675,1.5112999999999999,1.3906,0.3621,0.12069999999999992,1.1492,1.8734,0.5225500000000001,0.4914666666666667,0.09325,0.031083333333333296,0.4293,0.6158,1.42,1.3966666666666667,0.06999999999999995,0.023333333333333317,1.35,1.49,1.15835,1.1553,0.009149999999999991,0.003049999999999997,1.1492,1.1675,1.35,1.36,0.029999999999999916,-0.01000000000000012,1.32,1.38,21.0,19.333333333333332,5.0,1.6666666666666679,16.0,26.0,4.0,4.666666666666667,2.0,-0.666666666666667,2.0,6.0,14.0,14.666666666666666,2.0,-0.6666666666666661,12.0,16.0,1.0,1.3333333333333333,1.0,-0.33333333333333326,0.0,2.0,35.635000000000005,36.09,1.3649999999999984,-0.45500000000000185,34.27,37.0,1
InBr2,P-6m2,42.0,39.666666666666664,7.0,2.3333333333333357,35.0,49.0,2.37,2.566666666666667,0.59,-0.19666666666666688,1.78,2.96,-8.9101,-10.1082,3.5943,1.1980999999999997,-12.5044,-5.3158,-1.76315,-2.3471,1.75185,0.5839500000000002,-3.515,-0.0113,-5.1883,-6.078366666666667,2.6702000000000004,0.8900666666666666,-7.8585,-2.5181,4.05805,4.5118,1.3612499999999998,-0.4537500000000001,2.6968,5.4193,0.9460500000000001,0.8811666666666667,0.19465000000000005,0.06488333333333335,0.7514,1.1407,1.19835,1.0933666666666666,0.31495000000000006,0.10498333333333343,0.8834,1.5133,0.3605,0.3163666666666667,0.13240000000000002,0.044133333333333316,0.2281,0.4929,1.29,1.24,0.15000000000000002,0.04999999999999993,1.14,1.44,1.19835,1.0933666666666666,0.31495000000000006,0.10498333333333343,0.8834,1.5133,1.31,1.2733333333333332,0.10999999999999999,0.036666666666666736,1.2,1.42,15.0,15.666666666666666,2.0,-0.6666666666666661,13.0,17.0,5.0,5.666666666666667,2.0,-0.666666666666667,3.0,7.0,15.0,15.666666666666666,2.0,-0.6666666666666661,13.0,17.0,3.0,2.3333333333333335,2.0,0.6666666666666665,1.0,5.0,41.9,35.199999999999996,20.1,6.700000000000005,21.8,62.0,1
InF2,P-4m2,29.0,22.333333333333332,20.0,6.666666666666668,9.0,49.0,2.88,3.2466666666666666,1.1,-0.3666666666666666,1.78,3.98,-12.28445,-14.607333333333335,6.968649999999999,2.3228833333333343,-19.2531,-5.3158,-2.0480500000000004,-2.726966666666667,2.03675,0.6789166666666671,-4.0848,-0.0113,-6.816050000000001,-8.248700000000001,4.29795,1.4326500000000006,-11.114,-2.5181,2.20725,2.0440666666666667,0.48955000000000004,0.16318333333333335,1.7177,2.6968,0.7725500000000001,0.6498333333333334,0.36815000000000003,0.12271666666666664,0.4044,1.1407,0.9436500000000001,0.7537666666666668,0.5696500000000001,0.18988333333333324,0.374,1.5133,0.7791999999999999,0.8746333333333333,0.28629999999999994,-0.09543333333333331,0.4929,1.0655,1.075,0.9533333333333333,0.365,0.1216666666666667,0.71,1.44,0.9436500000000001,0.7537666666666668,0.5696500000000001,0.18988333333333324,0.374,1.5133,0.9949999999999999,0.8533333333333332,0.425,0.14166666666666677,0.57,1.42,10.0,9.0,3.0,1.0,7.0,13.0,5.0,5.666666666666667,2.0,-0.666666666666667,3.0,7.0,15.0,15.666666666666666,2.0,-0.6666666666666661,13.0,17.0,3.0,2.3333333333333335,2.0,0.6666666666666665,1.0,5.0,32.85,23.133333333333336,29.150000000000002,9.716666666666661,3.7,62.0,1
IrBr2,P-4m2,56.0,49.0,21.0,7.0,35.0,77.0,2.58,2.706666666666667,0.3799999999999999,-0.12666666666666693,2.2,2.96,-10.66225,-11.2763,1.8421500000000002,0.6140500000000007,-12.5044,-8.8201,-3.028,-3.1903333333333332,0.4870000000000001,0.16233333333333322,-3.515,-2.541,-6.7743,-7.1357,1.0842,0.3613999999999997,-7.8585,-5.6901,2.9631,3.781833333333333,2.4562,-0.8187333333333333,0.5069,5.4193,0.874,0.8331333333333334,0.12260000000000004,0.04086666666666661,0.7514,0.9966,1.17645,1.0787666666666667,0.29305000000000003,0.09768333333333334,0.8834,1.4695,0.46099999999999997,0.38336666666666663,0.23289999999999997,0.07763333333333335,0.2281,0.6939,1.255,1.2166666666666666,0.1150000000000001,0.03833333333333344,1.14,1.37,0.78865,0.8202333333333334,0.09475,-0.03158333333333341,0.6939,0.8834,1.305,1.2699999999999998,0.10499999999999998,0.03500000000000014,1.2,1.41,20.0,19.0,3.0,1.0,17.0,23.0,8.0,7.666666666666667,1.0,0.33333333333333304,7.0,9.0,13.0,14.333333333333334,4.0,-1.333333333333334,9.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,36.4,31.53333333333333,14.6,4.866666666666669,21.8,51.0,1
IrCl2,P-4m2,47.0,37.0,30.0,10.0,17.0,77.0,2.68,2.84,0.48,-0.1599999999999997,2.2,3.16,-11.3235,-12.157966666666667,2.5034,0.8344666666666667,-13.8269,-8.8201,-3.1136999999999997,-3.3046,0.5727,0.1909000000000003,-3.6864,-2.541,-7.1424,-7.6265,1.4522999999999997,0.4841000000000002,-8.5947,-5.6901,2.71555,3.4517666666666664,2.20865,-0.7362166666666665,0.5069,4.9242,0.83755,0.7845333333333334,0.15905000000000002,0.0530166666666666,0.6785,0.9966,1.1131,0.9943,0.35640000000000005,0.11880000000000007,0.7567,1.4695,1.0213999999999999,1.1305666666666667,0.3275,-0.10916666666666675,0.6939,1.3489,1.1800000000000002,1.1166666666666667,0.19000000000000006,0.06333333333333335,0.99,1.37,0.7253000000000001,0.7357666666666667,0.03140000000000004,-0.01046666666666668,0.6939,0.7567,1.2149999999999999,1.1500000000000001,0.19499999999999995,0.06499999999999984,1.02,1.41,15.0,12.333333333333334,8.0,2.666666666666666,7.0,23.0,8.0,7.666666666666667,1.0,0.33333333333333304,7.0,9.0,13.0,14.333333333333334,4.0,-1.333333333333334,9.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,32.785,26.713333333333335,18.215,6.071666666666665,14.57,51.0,1
IrI2,P-4m2,65.0,61.0,12.0,4.0,53.0,77.0,2.43,2.506666666666667,0.22999999999999998,-0.07666666666666666,2.2,2.66,-9.95585,-10.334433333333333,1.1357499999999998,0.37858333333333327,-11.0916,-8.8201,-2.9292499999999997,-3.058666666666667,0.38825,0.12941666666666696,-3.3175,-2.541,-6.3870000000000005,-6.6193,0.6968999999999999,0.23229999999999995,-7.0839,-5.6901,2.36685,2.9868333333333332,1.85995,-0.6199833333333333,0.5069,4.2268,0.9495,0.9338000000000001,0.04710000000000003,0.015699999999999936,0.9024,0.9966,1.2722,1.2064333333333332,0.19730000000000003,0.06576666666666675,1.0749,1.4695,0.5529,0.5059,0.141,0.04699999999999996,0.4119,0.6939,1.35,1.3433333333333335,0.020000000000000018,0.006666666666666599,1.33,1.37,0.8844,0.9479000000000001,0.1905,-0.06350000000000011,0.6939,1.0749,1.4,1.3966666666666665,0.010000000000000009,0.0033333333333334103,1.39,1.41,20.0,19.0,3.0,1.0,17.0,23.0,8.0,7.666666666666667,1.0,0.33333333333333304,7.0,9.0,13.0,14.333333333333334,4.0,-1.333333333333334,9.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,42.8,40.06666666666667,8.2,2.7333333333333307,34.6,51.0,1
IrO2,P-3m1,42.5,31.0,34.5,11.5,8.0,77.0,2.8200000000000003,3.026666666666667,0.6199999999999999,-0.20666666666666678,2.2,3.44,-12.56305,-13.810700000000002,3.7429500000000004,1.247650000000002,-16.306,-8.8201,-2.67905,-2.7250666666666667,0.13805,0.04601666666666682,-2.8171,-2.541,-7.3603000000000005,-7.917033333333333,1.6702,0.5567333333333333,-9.0305,-5.6901,2.35765,2.9745666666666666,1.8507500000000001,-0.6169166666666666,0.5069,4.2084,0.7287,0.6394000000000001,0.2679,0.08929999999999993,0.4608,0.9966,0.9514,0.7787000000000001,0.5181,0.17269999999999996,0.4333,1.4695,0.88445,0.9479666666666665,0.19055,-0.06351666666666655,0.6939,1.075,1.05,0.9433333333333334,0.32000000000000006,0.10666666666666669,0.73,1.37,0.5636,0.5201666666666667,0.13029999999999997,0.043433333333333324,0.4333,0.6939,1.035,0.91,0.37499999999999994,0.12499999999999994,0.66,1.41,14.5,11.666666666666666,8.5,2.833333333333334,6.0,23.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,28.12,20.493333333333336,22.880000000000003,7.626666666666664,5.24,51.0,1
IrS2,P-3m1,46.5,36.333333333333336,30.5,10.166666666666664,16.0,77.0,2.39,2.4533333333333336,0.18999999999999995,-0.06333333333333346,2.2,2.58,-10.27245,-10.756566666666666,1.45235,0.4841166666666661,-11.7248,-8.8201,-2.56995,-2.5795999999999997,0.02895000000000003,0.009649999999999714,-2.5989,-2.541,-6.34925,-6.568966666666667,0.6591499999999999,0.21971666666666723,-7.0084,-5.6901,2.5732,3.2619666666666665,2.0663,-0.6887666666666665,0.5069,4.6395,0.87195,0.8304,0.12465000000000004,0.041549999999999976,0.7473,0.9966,1.1594,1.0560333333333334,0.3101,0.10336666666666666,0.8493,1.4695,1.04365,1.1602333333333332,0.34975,-0.11658333333333326,0.6939,1.3934,1.195,1.1366666666666667,0.17500000000000004,0.05833333333333335,1.02,1.37,0.7716000000000001,0.7975,0.07770000000000005,-0.02589999999999998,0.6939,0.8493,1.23,1.17,0.17999999999999994,0.06000000000000005,1.05,1.41,14.5,11.666666666666666,8.5,2.833333333333334,6.0,23.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,35.185,29.913333333333338,15.815,5.271666666666663,19.37,51.0,1
IrSe2,P-4m2,55.5,48.333333333333336,21.5,7.166666666666664,34.0,77.0,2.375,2.433333333333333,0.17499999999999982,-0.058333333333333126,2.2,2.55,-9.807,-10.135966666666667,0.9869000000000003,0.3289666666666662,-10.7939,-8.8201,-2.5377,-2.5366,0.0032999999999998586,-0.001100000000000101,-2.541,-2.5344,-6.100300000000001,-6.237033333333334,0.4102000000000001,0.13673333333333337,-6.5105,-5.6901,2.6249,3.3308999999999997,2.118,-0.706,0.5069,4.7429,0.89815,0.8653333333333334,0.09845000000000004,0.032816666666666605,0.7997,0.9966,1.21365,1.1283666666666667,0.25585,0.08528333333333327,0.9578,1.4695,0.4668,0.3911,0.2271,0.07569999999999998,0.2397,0.6939,1.2650000000000001,1.23,0.1050000000000001,0.03500000000000003,1.16,1.37,0.82585,0.8698333333333332,0.13195,-0.04398333333333326,0.6939,0.9578,1.305,1.2699999999999998,0.10499999999999998,0.03500000000000014,1.2,1.41,19.5,18.333333333333332,3.5,1.1666666666666679,16.0,23.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,38.62,34.49333333333333,12.38,4.126666666666667,26.24,51.0,1
IrTe2,P-6m2,64.5,60.333333333333336,12.5,4.166666666666664,52.0,77.0,2.1500000000000004,2.1333333333333333,0.050000000000000044,0.01666666666666683,2.1,2.2,-9.25805,-9.404033333333333,0.43794999999999984,0.1459833333333327,-9.696,-8.8201,-2.4941,-2.4784666666666664,0.04689999999999994,-0.01563333333333361,-2.541,-2.4472,-5.8209,-5.8645,0.1307999999999998,0.04359999999999964,-5.9517,-5.6901,2.2475,2.8277,1.7406000000000001,-0.5802,0.5069,3.9881,0.97315,0.9653333333333333,0.023450000000000026,0.00781666666666675,0.9497,0.9966,1.30935,1.2559666666666667,0.16015000000000001,0.05338333333333334,1.1492,1.4695,0.5616,0.5175,0.13229999999999997,0.04410000000000003,0.4293,0.6939,1.36,1.3566666666666667,0.010000000000000009,0.0033333333333334103,1.35,1.37,0.92155,0.9974333333333334,0.22765000000000002,-0.07588333333333341,0.6939,1.1492,1.395,1.39,0.015000000000000013,0.0050000000000000044,1.38,1.41,19.5,18.333333333333332,3.5,1.1666666666666679,16.0,23.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,44.0,41.666666666666664,7.0,2.3333333333333357,37.0,51.0,1
KTe2,P-4m2,35.5,41.0,16.5,-5.5,19.0,52.0,1.46,1.6733333333333336,0.64,-0.21333333333333354,0.82,2.1,-7.0051,-7.902066666666666,2.6909,0.8969666666666667,-9.696,-4.3142,-1.4493,-1.7819333333333336,0.9979,0.33263333333333356,-2.4472,-0.4514,-4.1353,-4.740766666666667,1.8163999999999998,0.6054666666666666,-5.9517,-2.3189,1.7920500000000001,2.5240666666666667,2.19605,-0.7320166666666665,-0.404,3.9881,1.5773,1.3681,0.6275999999999999,0.20919999999999983,0.9497,2.2049,1.0434999999999999,1.0787333333333333,0.10570000000000002,-0.03523333333333334,0.9378,1.1492,0.68355,0.5988,0.25425,0.08474999999999999,0.4293,0.9378,1.655,1.5533333333333335,0.30499999999999994,0.10166666666666657,1.35,1.96,1.67705,1.5010999999999999,0.5278499999999999,0.17595000000000005,1.1492,2.2049,1.7049999999999998,1.5966666666666665,0.32499999999999996,0.10833333333333339,1.38,2.03,8.5,11.0,7.5,-2.5,1.0,16.0,3.5,4.333333333333333,2.5,-0.833333333333333,1.0,6.0,8.5,11.0,7.5,-2.5,1.0,16.0,1.5,1.6666666666666667,0.5,-0.16666666666666674,1.0,2.0,163.8,121.53333333333335,126.80000000000001,42.26666666666666,37.0,290.6,1
MgCl2,P-6m2,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,2.2350000000000003,2.5433333333333334,0.925,-0.30833333333333335,1.31,3.16,-10.8797,-11.8621,2.9472,0.9823999999999997,-13.8269,-7.9325,-1.0737999999999999,-1.9446666666666665,2.6125999999999996,0.8708666666666667,-3.6864,1.5388,-6.65005,-7.298266666666667,1.9446499999999998,0.6482166666666669,-8.5947,-4.7054,1.91485,2.9179666666666666,3.00935,-1.0031166666666667,-1.0945,4.9242,1.01515,0.9029333333333334,0.33664999999999995,0.11221666666666658,0.6785,1.3518,1.1849,1.0421666666666667,0.42819999999999997,0.14273333333333332,0.7567,1.6131,1.64065,1.5434,0.29174999999999995,0.09724999999999984,1.3489,1.9324,1.145,1.0933333333333335,0.15500000000000003,0.05166666666666653,0.99,1.3,1.05425,0.9550666666666666,0.2975499999999999,0.09918333333333335,0.7567,1.3518,1.2149999999999999,1.1500000000000001,0.19499999999999995,0.06499999999999984,1.02,1.41,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,42.730000000000004,33.343333333333334,28.16,9.386666666666667,14.57,70.89,0
